timestamp,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_cfs_throttled_seconds_total,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_fs_inodes_total,container_fs_io_current,container_fs_io_time_seconds_total,container_fs_io_time_weighted_seconds_total,container_fs_read_seconds_total,container_fs_reads_total,container_fs_sector_reads_total,container_fs_sector_writes_total,container_fs_usage_bytes,container_fs_write_seconds_total,container_fs_writes_bytes_total,container_fs_writes_merged_total,container_fs_writes_total,container_last_seen,container_memory_cache,container_memory_failures_total,container_memory_mapped_file,container_memory_max_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_network_receive_bytes_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_packets_total,http_server_requests_active_seconds_bucket,http_server_requests_active_seconds_gcount,http_server_requests_active_seconds_gsum,http_server_requests_active_seconds_max,http_server_requests_seconds_bucket,http_server_requests_seconds_count,http_server_requests_seconds_max,http_server_requests_seconds_sum,image_cache_hits_total,image_cache_load_duration_seconds_max,image_cache_load_duration_seconds_sum,image_processed_bytes_total,jvm_buffer_count_buffers,jvm_buffer_memory_used_bytes,jvm_buffer_total_capacity_bytes,jvm_classes_loaded_classes,jvm_classes_unloaded_classes_total,jvm_compilation_time_ms_total,jvm_gc_live_data_size_bytes,jvm_gc_memory_allocated_bytes_total,jvm_gc_memory_promoted_bytes_total,jvm_gc_overhead,jvm_gc_pause_seconds_count,jvm_gc_pause_seconds_max,jvm_gc_pause_seconds_sum,jvm_memory_committed_bytes,jvm_memory_usage_after_gc,jvm_memory_used_bytes,jvm_threads_daemon_threads,jvm_threads_live_threads,jvm_threads_peak_threads,jvm_threads_started_threads_total,k6_checks_rate,k6_data_received_total,k6_data_sent_total,k6_errors_rate,k6_http_req_blocked_p99,k6_http_req_connecting_p99,k6_http_req_duration_p99,k6_http_req_receiving_p99,k6_http_req_sending_p99,k6_http_req_waiting_p99,k6_http_reqs_total,k6_iteration_duration_p99,k6_iterations_total,k6_server_errors_total,k6_vus,process_cpu_seconds_total,process_cpu_time_ns_total,process_cpu_usage,process_files_open_files,process_network_receive_bytes_total,process_network_transmit_bytes_total,process_open_fds,process_resident_memory_bytes,process_start_time_seconds,process_uptime_seconds,process_virtual_memory_bytes,producer_fetch_duration_seconds_bucket,producer_fetch_duration_seconds_count,producer_fetch_duration_seconds_max,producer_fetch_duration_seconds_sum,reactor_netty_bytebuf_allocator_active_direct_memory,reactor_netty_bytebuf_allocator_threadlocal_caches,reactor_netty_bytebuf_allocator_used_direct_memory,reactor_netty_eventloop_pending_tasks,reactor_netty_http_server_connections,reactor_netty_http_server_connections_active,reactor_netty_http_server_data_received_bytes_count,reactor_netty_http_server_data_received_time_seconds_count,reactor_netty_http_server_data_received_time_seconds_max,reactor_netty_http_server_data_received_time_seconds_sum,reactor_netty_http_server_data_sent_bytes_count,reactor_netty_http_server_data_sent_bytes_max,reactor_netty_http_server_data_sent_bytes_sum,reactor_netty_http_server_data_sent_time_seconds_count,reactor_netty_http_server_data_sent_time_seconds_max,reactor_netty_http_server_data_sent_time_seconds_sum,reactor_netty_http_server_response_time_seconds_count,reactor_netty_http_server_response_time_seconds_max,reactor_netty_http_server_response_time_seconds_sum,tomcat_connections_config_max_connections,tomcat_connections_current_connections,tomcat_connections_keepalive_current_connections,tomcat_global_error_total,tomcat_global_request_max_seconds,tomcat_global_request_seconds_count,tomcat_global_request_seconds_sum,tomcat_global_sent_bytes_total,tomcat_servlet_error_total,tomcat_servlet_request_max_seconds,tomcat_servlet_request_seconds_count,tomcat_servlet_request_seconds_sum,tomcat_threads_busy_threads,tomcat_threads_config_max_threads,tomcat_threads_current_threads,meta_test_type,meta_endpoint,meta_architecture,meta_label,meta_run_name,http_client_requests_active_seconds_count,http_client_requests_active_seconds_max,http_client_requests_active_seconds_sum,http_client_requests_seconds_count,http_client_requests_seconds_max,http_client_requests_seconds_sum,reactor_netty_connection_provider_active_connections,reactor_netty_connection_provider_idle_connections,reactor_netty_connection_provider_pending_connections,reactor_netty_connection_provider_total_connections,reactor_netty_http_client_address_resolver_seconds_count,reactor_netty_http_client_address_resolver_seconds_max,reactor_netty_http_client_address_resolver_seconds_sum,reactor_netty_http_client_connect_time_seconds_count,reactor_netty_http_client_connect_time_seconds_max,reactor_netty_http_client_connect_time_seconds_sum,reactor_netty_http_client_data_received_bytes_count,reactor_netty_http_client_data_received_bytes_max,reactor_netty_http_client_data_received_bytes_sum,reactor_netty_http_client_data_received_time_seconds_count,reactor_netty_http_client_data_received_time_seconds_max,reactor_netty_http_client_data_received_time_seconds_sum,reactor_netty_http_client_data_sent_bytes_count,reactor_netty_http_client_data_sent_time_seconds_count,reactor_netty_http_client_data_sent_time_seconds_max,reactor_netty_http_client_data_sent_time_seconds_sum,reactor_netty_http_client_response_time_seconds_count,reactor_netty_http_client_response_time_seconds_max,reactor_netty_http_client_response_time_seconds_sum
1774589055.0,5843.0,177.0,6.486163,121.696073,429.062433,307.366359,13.0,0.0,0.000114904,0.011363674,0.000134073,0.0,2928474.0,5900152.0,22888448.0,0.011175064,438272.0,7100.0,34.0,1774589047.0,40960.0,967630.0,32768.0,357773312.0,340721664.0,345153536.0,345120768.0,7147276245.0,1241129.0,8164081729.0,1197027.0,386.0,386.0,2163.237691653,14.224632042,923.0,7280.0,15.005482461,9648.953303759,1018.0,0.0,3.149694753,8158693786.0,4.0,34816.0,34816.0,10847.0,203.0,112275.0,73942232.0,20240281952.0,730095664.0,0.011083333333333334,16.0,0.348,4.846,53739520.0,0.8973745703697205,14207568.0,17.0,21.0,21.0,24.0,0.873474982864976,3809096375.0,735360.0,0.12652501713502398,0.0025519810000000057,0.002095018000000002,14.602816588000003,0.24059414000000012,0.0007533430000000001,14.557507514000003,918.0,15.071595656,7293.0,131.0,391.0,52.35,431850000000.0,0.3085,606.0,24887465.0,7737901.0,14.0,70901760.0,1774588432.959,618.503,1298948096.0,17000.0,17000.0,16.050346847,123396.847271402,0.0,1.0,4194304.0,0.0,1.0,1.0,61.0,61.0,0.008476579,0.755853108,60.0,47169.0,2810718.0,60.0,0.002451026,0.154216067,60.0,0.049813205,3.275779687,8192.0,393.0,392.0,1110.0,16.056,17060.0,123469.637,8163634197.0,1110.0,16.056,17446.0,123452.753,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589060.0,5946.0,177.0,6.486163,123.961256,435.41486,311.453603,13.0,0.0,0.00011496,0.011363772,0.000134073,0.0,2928474.0,5900360.0,22888448.0,0.011175125,438272.0,7108.0,34.0,1774589057.0,40960.0,971167.0,32768.0,357773312.0,340733952.0,345096192.0,345063424.0,7274948539.0,1265039.0,8337342086.0,1222592.0,386.0,386.0,2163.237691653,14.224632042,923.0,7280.0,15.005482461,9648.953303759,1018.0,0.0,3.149694753,8158693786.0,4.0,34816.0,34816.0,10847.0,203.0,112275.0,73942232.0,20240281952.0,730095664.0,0.011083333333333334,16.0,0.348,4.846,53739520.0,0.8973745703697205,14207568.0,17.0,21.0,21.0,24.0,0.8687341264536826,3887180954.0,754021.0,0.13126587354631733,0.0026060529999999997,0.002424384999999998,14.773027029,0.24002454,0.000752923,14.673665449,938.0,15.079478174,7478.0,140.0,394.0,52.9,431850000000.0,0.3085,606.0,25280374.0,7757726.0,14.0,71294976.0,1774588432.959,618.503,1298948096.0,17000.0,17000.0,16.050346847,123396.847271402,0.0,1.0,4194304.0,0.0,1.0,1.0,61.0,61.0,0.008476579,0.755853108,60.0,47169.0,2810718.0,60.0,0.002451026,0.154216067,60.0,0.049813205,3.275779687,8192.0,393.0,392.0,1110.0,16.056,17060.0,123469.637,8163634197.0,1110.0,16.056,17446.0,123452.753,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589065.0,5946.0,177.0,6.486163,123.961256,435.41486,311.453603,13.0,0.0,0.00011496,0.011363772,0.000134073,0.0,2928474.0,5900360.0,22888448.0,0.011175125,438272.0,7108.0,34.0,1774589057.0,40960.0,971167.0,32768.0,357773312.0,340733952.0,345096192.0,345063424.0,7274948539.0,1265039.0,8337342086.0,1222592.0,392.0,392.0,2215.32689189,14.598329443,1046.0,7652.0,15.005482461,10692.238736573,1078.0,0.0,3.149694753,8315864920.0,4.0,34816.0,34816.0,10847.0,203.0,112450.0,80414072.0,20664394088.0,746933336.0,0.012366666666666666,17.0,0.348,5.087,53739520.0,0.6323349475860596,4697008.0,17.0,21.0,21.0,24.0,0.8611835245046924,3964103376.0,772896.0,0.13881647549530762,0.002598770999999999,0.0023342949999999867,14.762753402999998,0.2393979799999999,0.000752461,14.672239343,960.0,15.089294979999998,7665.0,154.0,399.0,52.9,438000000000.0,0.3075,606.0,25280374.0,7757726.0,14.0,71294976.0,1774588432.959,628.504,1298948096.0,17372.0,17372.0,16.050346847,127247.474915511,0.0,1.0,4194304.0,0.0,1.0,1.0,62.0,62.0,0.008476579,0.757345471,61.0,47169.0,2857868.0,61.0,0.002146459,0.155132882,61.0,0.049813205,3.289782333,8192.0,393.0,392.0,1233.0,16.056,17433.0,127321.272,8320923559.0,1233.0,16.056,17825.0,127304.411,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589070.0,6044.0,177.0,6.486163,125.795068,441.22815,315.433081,13.0,0.0,0.000115228,0.011364516,0.000134073,0.0,2928474.0,5915928.0,22888448.0,0.011175727,438272.0,7141.0,34.0,1774589067.0,40960.0,973629.0,32768.0,357773312.0,341020672.0,346071040.0,346038272.0,7388290240.0,1285481.0,8488348270.0,1244127.0,392.0,392.0,2215.32689189,14.598329443,1046.0,7652.0,15.005482461,10692.238736573,1078.0,0.0,3.149694753,8315864920.0,4.0,34816.0,34816.0,10847.0,203.0,112450.0,80414072.0,20664394088.0,746933336.0,0.012366666666666666,17.0,0.348,5.087,53739520.0,0.6323349475860596,4697008.0,17.0,21.0,21.0,24.0,0.8532215020968357,4040699014.0,792581.0,0.14677849790316433,0.002593144,0.0022646800000000037,14.813616456,0.23891382000000003,0.0007521040000000001,14.750646048,977.0,15.091985301000001,7860.0,164.0,391.0,53.5,438000000000.0,0.3075,606.0,25577547.0,7776815.0,15.0,74833920.0,1774588432.959,628.504,1298948096.0,17372.0,17372.0,16.050346847,127247.474915511,0.0,1.0,4194304.0,0.0,1.0,1.0,62.0,62.0,0.008476579,0.757345471,61.0,47169.0,2857868.0,61.0,0.002146459,0.155132882,61.0,0.049813205,3.289782333,8192.0,393.0,392.0,1233.0,16.056,17433.0,127321.272,8320923559.0,1233.0,16.056,17825.0,127304.411,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589075.0,6044.0,177.0,6.486163,125.795068,441.22815,315.433081,13.0,0.0,0.000115228,0.011364516,0.000134073,0.0,2928474.0,5915928.0,22888448.0,0.011175727,438272.0,7141.0,34.0,1774589067.0,40960.0,973629.0,32768.0,357773312.0,341020672.0,346071040.0,346038272.0,7388290240.0,1285481.0,8488348270.0,1244127.0,348.0,348.0,2084.544934775,14.959059508,1210.0,8040.0,15.005482461,11938.002548714,1112.0,0.0,3.149694753,8468852513.0,4.0,34816.0,34816.0,10847.0,203.0,112659.0,80414072.0,21039858144.0,774679056.0,0.012766666666666667,17.0,0.348,5.087,53739520.0,0.8430715203285217,30812760.0,17.0,21.0,21.0,24.0,0.8494222884830414,4118537449.0,811253.0,0.15057771151695862,0.0025871859999999983,0.0021909699999999774,14.813006813999998,0.23840117999999985,0.0007517259999999999,14.749230762,995.0,15.0926427,8045.0,176.0,349.0,53.5,443310000000.0,0.2655,590.0,25577547.0,7776815.0,15.0,74833920.0,1774588432.959,638.504,1298948096.0,17760.0,17760.0,16.050346847,131163.341136325,0.0,1.0,4194304.0,0.0,1.0,1.0,63.0,63.0,0.008476579,0.758938647,62.0,47169.0,2905012.0,62.0,0.002146459,0.15602888,62.0,0.049813205,3.30648646,8192.0,377.0,376.0,1397.0,16.056,17822.0,131238.255,8474034371.0,1397.0,16.056,18170.0,131220.797,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589080.0,6151.0,177.0,6.486163,127.364255,446.557907,319.193651,13.0,0.0,0.000115276,0.011364605,0.000134073,0.0,2928474.0,5916152.0,22888448.0,0.011175779,450560.0,7159.0,35.0,1774589077.0,40960.0,974456.0,32768.0,357773312.0,341041152.0,345436160.0,345403392.0,7513804543.0,1308224.0,8653351649.0,1267309.0,348.0,348.0,2084.544934775,14.959059508,1210.0,8040.0,15.005482461,11938.002548714,1112.0,0.0,3.149694753,8468852513.0,4.0,34816.0,34816.0,10847.0,203.0,112659.0,80414072.0,21039858144.0,774679056.0,0.012766666666666667,17.0,0.348,5.087,53739520.0,0.8430715203285217,30812760.0,17.0,21.0,21.0,24.0,0.8478897292022445,4193028301.0,826183.0,0.15211027079775555,0.0026139970000000003,0.0025226650000000016,14.882949689,0.23707848700000006,0.0007491560000000002,14.771462072999999,1014.0,15.097390304000001,8193.0,181.0,314.0,54.37,443310000000.0,0.2655,590.0,26066184.0,7797263.0,15.0,67473408.0,1774588432.959,638.504,1298948096.0,17760.0,17760.0,16.050346847,131163.341136325,0.0,1.0,4194304.0,0.0,1.0,1.0,63.0,63.0,0.008476579,0.758938647,62.0,47169.0,2905012.0,62.0,0.002146459,0.15602888,62.0,0.049813205,3.30648646,8192.0,377.0,376.0,1397.0,16.056,17822.0,131238.255,8474034371.0,1397.0,16.056,18170.0,131220.797,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589085.0,6151.0,177.0,6.486163,127.364255,446.557907,319.193651,13.0,0.0,0.000115276,0.011364605,0.000134073,0.0,2928474.0,5916152.0,22888448.0,0.011175779,450560.0,7159.0,35.0,1774589077.0,40960.0,974456.0,32768.0,357773312.0,341041152.0,345436160.0,345403392.0,7513804543.0,1308224.0,8653351649.0,1267309.0,233.0,233.0,1373.160220186,14.046464923,1278.0,8360.0,15.015952531,12665.888904008,1171.0,0.0,3.149694753,8625132234.0,4.0,34816.0,34816.0,10847.0,203.0,112702.0,80414072.0,21415652392.0,784463496.0,0.013076666666666667,17.0,0.348,5.087,53739520.0,0.9159712791442871,40456440.0,17.0,21.0,21.0,24.0,0.8473300680922231,4278920179.0,843944.0,0.15266993190777686,0.002646315999999998,0.0025822239999999997,14.868370095999996,0.23539506799999954,0.0007455839999999991,14.768221072,1033.0,15.098379439999999,8369.0,191.0,239.0,54.37,448190000000.0,0.244,572.0,26066184.0,7797263.0,15.0,67473408.0,1774588432.959,648.504,1298948096.0,18080.0,18080.0,16.050346847,134831.253468229,0.0,1.0,4194304.0,0.0,1.0,1.0,64.0,64.0,0.008476579,0.762332233,63.0,47169.0,2952178.0,63.0,0.002146459,0.15684177,63.0,0.049813205,3.325191424,8192.0,359.0,358.0,1465.0,16.056,18143.0,134907.084,8630425627.0,1465.0,16.056,18376.0,134889.078,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589090.0,6249.0,177.0,6.486163,129.230239,451.678679,322.448439,13.0,0.0,0.000115316,0.011364678,0.000134073,0.0,2928474.0,5916384.0,22888448.0,0.011175824,450560.0,7167.0,35.0,1774589087.0,40960.0,975205.0,32768.0,357773312.0,341073920.0,345104384.0,345071616.0,7633869032.0,1330589.0,8818189157.0,1290970.0,233.0,233.0,1373.160220186,14.046464923,1278.0,8360.0,15.015952531,12665.888904008,1171.0,0.0,3.149694753,8625132234.0,4.0,34816.0,34816.0,10847.0,203.0,112702.0,80414072.0,21415652392.0,784463496.0,0.013076666666666667,17.0,0.348,5.087,53739520.0,0.9159712791442871,40456440.0,17.0,21.0,21.0,24.0,0.8487690504103166,4358750437.0,859764.0,0.15123094958968347,0.0026376640000000014,0.0025802710000000003,14.893310553,0.23353444700000026,0.0007416360000000005,14.804267717000002,1054.0,15.097601225,8526.0,191.0,171.0,54.9,448190000000.0,0.244,572.0,26363317.0,7816349.0,14.0,68509696.0,1774588432.959,648.504,1298948096.0,18080.0,18080.0,16.050346847,134831.253468229,0.0,1.0,4194304.0,0.0,1.0,1.0,64.0,64.0,0.008476579,0.762332233,63.0,47169.0,2952178.0,63.0,0.002146459,0.15684177,63.0,0.049813205,3.325191424,8192.0,359.0,358.0,1465.0,16.056,18143.0,134907.084,8630425627.0,1465.0,16.056,18376.0,134889.078,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589095.0,6249.0,177.0,6.486163,129.230239,451.678679,322.448439,13.0,0.0,0.000115316,0.011364678,0.000134073,0.0,2928474.0,5916384.0,22888448.0,0.011175824,450560.0,7167.0,35.0,1774589087.0,40960.0,975205.0,32768.0,357773312.0,341073920.0,345104384.0,345071616.0,7633869032.0,1330589.0,8818189157.0,1290970.0,78.0,78.0,234.930867868,11.356770154,1290.0,8676.0,15.015952531,12845.132447623,1192.0,0.0,3.149694753,8795248967.0,4.0,34816.0,34816.0,10847.0,203.0,112737.0,80414072.0,21844055432.0,791131032.0,0.013323333333333333,17.0,0.348,5.087,53739520.0,0.9656482934951782,8586984.0,17.0,21.0,21.0,24.0,0.8528069374714742,4485536487.0,883739.0,0.1471930625285258,0.0026232439999999955,0.002577015999999999,14.893023588,0.23043341199999903,0.0007350559999999979,14.781489331999992,1089.0,15.097189127000002,8764.0,191.0,10.0,54.9,453740000000.0,0.2775,548.0,26363317.0,7816349.0,14.0,68509696.0,1774588432.959,658.503,1298948096.0,18396.0,18396.0,16.050346847,137563.753648005,0.0,1.0,4194304.0,0.0,1.0,1.0,65.0,65.0,0.008476579,0.765896094,64.0,47169.0,2999311.0,64.0,0.002146459,0.158458854,64.0,0.049813205,3.349078441,8192.0,352.0,351.0,1477.0,16.056,18460.0,137640.379,8800647060.0,1477.0,16.056,18538.0,137622.503,-1.0,-1.0,-1.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774589496.0,4891.0,199.0,4.59066,102.302572,323.749152,221.446579,7.0,0.0,0.000119628,0.011373617,0.000134074,0.0,2928602.0,5949888.0,7213056.0,0.011181656,675840.0,7843.0,46.0,1774589487.0,135168.0,875947.0,98304.0,261398528.0,209887232.0,212369408.0,212238336.0,13210642524.0,1427164.0,13220785027.0,1230780.0,1.0,1.0,0.004368105,0.004372006,,,,,1202.0,0.0,3.149694753,13104504462.0,18.0,17074184.0,17074183.0,10905.0,206.0,106817.0,21278968.0,4504968984.0,107048776.0,0.018106666666666667,8.0,0.211,1.987,14221312.0,0.16516530513763428,14221312.0,12.0,14.0,14.0,17.0,,13123082690.0,2853117.0,,,,,,,,,13.39794572,29161.0,,0.0,89.03,322260000000.0,0.003703703703703704,95.0,43804426.0,21868834.0,14.0,72216576.0,1774588433.086,1060.332,1299013632.0,29161.0,29161.0,1.336344255,15004.175186658,0.0,4.0,16777216.0,0.0,1.0,1.0,105.0,105.0,0.002417612,0.822254746,104.0,92542.0,6372191.0,104.0,0.001802133,0.194237416,104.0,0.266842159,5.96959951,8192.0,2.0,1.0,1477.0,16.056,18588.0,137991.752,8847493281.0,1477.0,16.056,18589.0,137973.927,-1.0,-1.0,-1.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,0.0,0.0,0.0,,,,0.0,69.0,0.0,69.0,332.0,0.027713583,0.586971688,332.0,0.027723584,1.139332702,,,,,,,,,,,,,
1774589501.0,4912.0,199.0,4.59066,102.319806,323.800955,221.481148,7.0,0.0,0.000119668,0.011373698,0.000134074,0.0,2928602.0,5950080.0,7213056.0,0.011181705,675840.0,7857.0,46.0,1774589497.0,135168.0,877196.0,98304.0,261398528.0,209887232.0,212369408.0,212238336.0,13210643445.0,1427172.0,13220878133.0,1230787.0,1.0,1.0,0.004368105,0.004372006,,,,,1202.0,0.0,3.149694753,13104504462.0,18.0,17074184.0,17074183.0,10905.0,206.0,106817.0,21278968.0,4504968984.0,107048776.0,0.018106666666666667,8.0,0.211,1.987,14221312.0,0.16516530513763428,14221312.0,12.0,14.0,14.0,17.0,,13123082690.0,2853117.0,,0.0006603239999999999,0.0006603239999999999,0.47382746200000003,0.031573344,0.0,0.44403995399999996,3.0,13.39794572,29161.0,,0.0,89.34,322260000000.0,0.003703703703703704,95.0,44236502.0,21888288.0,15.0,72478720.0,1774588433.086,1060.332,1299013632.0,29161.0,29161.0,1.336344255,15004.175186658,0.0,4.0,16777216.0,0.0,1.0,1.0,105.0,105.0,0.002417612,0.822254746,104.0,92542.0,6372191.0,104.0,0.001802133,0.194237416,104.0,0.266842159,5.96959951,8192.0,2.0,1.0,1477.0,16.056,18588.0,137991.752,8847493281.0,1477.0,16.056,18589.0,137973.927,-1.0,-1.0,-1.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,0.0,0.0,0.0,,,,0.0,69.0,0.0,69.0,332.0,0.027713583,0.586971688,332.0,0.027723584,1.139332702,,,,,,,,,,,,,
1774589506.0,4992.0,199.0,4.59066,102.772045,327.355528,224.583483,7.0,0.0,0.000119716,0.011373786,0.000134074,0.0,2928602.0,5950328.0,7213056.0,0.011181757,688128.0,7866.0,47.0,1774589497.0,135168.0,937509.0,98304.0,261398528.0,216690688.0,219607040.0,219475968.0,13272350167.0,1434203.0,13282738157.0,1237243.0,11.0,11.0,3.944731778,0.824323947,37.0,37.0,0.97738382,19.554785983,1205.0,0.0,3.149694753,13123849157.0,18.0,17074184.0,17074183.0,10935.0,206.0,108033.0,21278968.0,4533399672.0,107048776.0,0.018113333333333332,8.0,0.211,1.987,14221312.0,0.16516530513763428,7326776.0,12.0,14.0,14.0,17.0,1.0,13472193.0,2419.0,0.0,0.0006603239999999999,0.0006603239999999999,0.47382746200000003,0.031573344,0.0,0.44403995399999996,3.0,1.0901137550000002,24.0,,7.0,89.34,323790000000.0,0.1275,46.0,44236502.0,21888288.0,15.0,72478720.0,1774588433.086,1070.331,1299013632.0,29198.0,29198.0,1.336344255,15023.681555712,0.0,4.0,16777216.0,0.0,11.0,11.0,106.0,106.0,0.002417612,0.822856819,105.0,92542.0,6464721.0,105.0,0.001802133,0.194505047,105.0,0.266842159,5.978774371,8192.0,2.0,1.0,1477.0,16.056,18589.0,137991.758,8847596467.0,1477.0,16.056,18590.0,137973.934,-1.0,-1.0,-1.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,10.0,0.823192311,3.938699846,37.0,0.975608402,19.388138284,10.0,0.0,0.0,10.0,342.0,0.027713583,0.588347956,342.0,0.027723584,1.142065136,5.0,1390185.0,6950925.0,5.0,0.006653804,0.025253576,6.0,6.0,0.000230029,0.000926013,5.0,0.721921648,1.691494323
1774589511.0,4992.0,199.0,4.59066,102.772045,327.355528,224.583483,7.0,0.0,0.000119716,0.011373786,0.000134074,0.0,2928602.0,5950328.0,7213056.0,0.011181757,688128.0,7866.0,47.0,1774589507.0,135168.0,937509.0,98304.0,261398528.0,216690688.0,219607040.0,219475968.0,13272350167.0,1434203.0,13282738157.0,1237243.0,11.0,11.0,3.944731778,0.824323947,37.0,37.0,0.97738382,19.554785983,1205.0,0.0,3.149694753,13123849157.0,18.0,17074184.0,17074183.0,10935.0,206.0,108033.0,21278968.0,4533399672.0,107048776.0,0.018113333333333332,8.0,0.211,1.987,14221312.0,0.16516530513763428,7326776.0,12.0,14.0,14.0,17.0,1.0,83994552.0,11618.0,0.0,0.0010711599999999998,0.0010711599999999998,0.973949552,0.044789816,0.0,0.94719388,17.0,1.099625216,115.0,,15.0,89.77,323790000000.0,0.1275,46.0,44706951.0,21908168.0,14.0,76148736.0,1774588433.086,1070.331,1299013632.0,29198.0,29198.0,1.336344255,15023.681555712,0.0,4.0,16777216.0,0.0,11.0,11.0,106.0,106.0,0.002417612,0.822856819,105.0,92542.0,6464721.0,105.0,0.001802133,0.194505047,105.0,0.266842159,5.978774371,8192.0,2.0,1.0,1477.0,16.056,18589.0,137991.758,8847596467.0,1477.0,16.056,18590.0,137973.934,-1.0,-1.0,-1.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,10.0,0.823192311,3.938699846,37.0,0.975608402,19.388138284,10.0,0.0,0.0,10.0,342.0,0.027713583,0.588347956,342.0,0.027723584,1.142065136,5.0,1390185.0,6950925.0,5.0,0.006653804,0.025253576,6.0,6.0,0.000230029,0.000926013,5.0,0.721921648,1.691494323
1774589516.0,4992.0,199.0,4.59066,102.772045,327.355528,224.583483,7.0,0.0,0.000119716,0.011373786,0.000134074,0.0,2928602.0,5950328.0,7213056.0,0.011181757,688128.0,7866.0,47.0,1774589507.0,135168.0,937509.0,98304.0,261398528.0,216690688.0,219607040.0,219475968.0,13272350167.0,1434203.0,13282738157.0,1237243.0,20.0,20.0,6.253648992,0.916875964,322.0,322.0,1.010488129,160.006049255,1237.0,0.0,3.149694753,13306398210.0,18.0,17074184.0,17074183.0,10936.0,206.0,110009.0,21278968.0,4576063608.0,107048776.0,0.018146666666666665,8.0,0.211,1.987,14221312.0,0.16516530513763428,13083848.0,12.0,14.0,14.0,17.0,1.0,183763118.0,29257.0,0.0,0.0011587000000000001,0.0011587000000000001,1.03557442,0.14557150000000013,0.0,0.99163382,41.0,1.139640511,290.0,,25.0,89.77,327200000000.0,0.1705,76.0,44706951.0,21908168.0,14.0,76148736.0,1774588433.086,1080.333,1299013632.0,29483.0,29483.0,1.336344255,15163.866274094,0.0,4.0,16777216.0,0.0,27.0,20.0,107.0,107.0,0.002417612,0.823587695,106.0,128711.0,6593432.0,106.0,0.001802133,0.194901695,106.0,0.266842159,5.989426258,8192.0,2.0,1.0,1477.0,16.056,18590.0,137991.766,8847699677.0,1477.0,16.056,18591.0,137973.942,-1.0,-1.0,-1.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,19.0,0.916954873,6.252097839,322.0,0.999044341,158.893861814,19.0,5.0,0.0,24.0,356.0,0.027713583,0.590699533,356.0,0.027723584,1.146218127,47.0,1390185.0,65338695.0,47.0,0.009851589,0.2029297,51.0,51.0,0.000457955,0.008533974,47.0,1.000135497,21.476428897
