timestamp,meta_test_type,meta_endpoint,meta_architecture,meta_label,meta_run_name,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_fs_inodes_total,container_fs_io_current,container_fs_io_time_seconds_total,container_fs_read_seconds_total,container_fs_sector_reads_total,container_fs_usage_bytes,container_fs_writes_bytes_total,container_last_seen,container_memory_cache,container_memory_max_usage_bytes,container_memory_rss,container_memory_working_set_bytes,container_network_receive_bytes_total,http_server_requests_active_seconds_bucket,http_server_requests_active_seconds_max,http_server_requests_seconds_bucket,http_server_requests_seconds_count,http_server_requests_seconds_sum,image_cache_hits_total,image_cache_load_duration_seconds_max,image_cache_load_duration_seconds_sum,image_processed_bytes_total,jvm_classes_loaded_classes,jvm_classes_unloaded_classes_total,jvm_compilation_time_ms_total,jvm_gc_memory_allocated_bytes_total,jvm_gc_memory_promoted_bytes_total,jvm_gc_overhead,jvm_gc_pause_seconds_count,jvm_gc_pause_seconds_max,jvm_memory_used_bytes,jvm_threads_daemon_threads,jvm_threads_live_threads,jvm_threads_started_threads_total,k6_checks_rate,k6_data_received_total,k6_errors_rate,k6_http_req_blocked_p99,k6_http_req_duration_p99,k6_http_req_sending_p99,k6_http_req_waiting_p99,k6_http_reqs_total,k6_iteration_duration_p99,k6_server_errors_total,k6_vus,process_cpu_time_ns_total,process_cpu_usage,process_files_open_files,process_open_fds,process_resident_memory_bytes,process_virtual_memory_bytes,producer_fetch_duration_seconds_bucket,producer_fetch_duration_seconds_max,producer_fetch_duration_seconds_sum,reactor_netty_bytebuf_allocator_active_direct_memory,reactor_netty_eventloop_pending_tasks,reactor_netty_http_server_connections_active,reactor_netty_http_server_data_received_bytes_count,reactor_netty_http_server_data_received_time_seconds_max,reactor_netty_http_server_data_received_time_seconds_sum,reactor_netty_http_server_data_sent_bytes_max,reactor_netty_http_server_data_sent_bytes_sum,reactor_netty_http_server_data_sent_time_seconds_sum,reactor_netty_http_server_response_time_seconds_max,reactor_netty_http_server_response_time_seconds_sum,tomcat_connections_config_max_connections,tomcat_connections_current_connections,tomcat_global_error_total,tomcat_global_request_max_seconds,tomcat_global_request_seconds_count,tomcat_global_request_seconds_sum,tomcat_threads_busy_threads,tomcat_threads_config_max_threads,tomcat_threads_current_threads,http_client_requests_active_seconds_count,http_client_requests_active_seconds_sum,http_client_requests_seconds_count,http_client_requests_seconds_max,reactor_netty_connection_provider_active_connections,reactor_netty_connection_provider_idle_connections,reactor_netty_connection_provider_pending_connections,reactor_netty_connection_provider_total_connections,reactor_netty_http_client_address_resolver_seconds_count,reactor_netty_http_client_address_resolver_seconds_max,reactor_netty_http_client_address_resolver_seconds_sum,reactor_netty_http_client_connect_time_seconds_max,reactor_netty_http_client_connect_time_seconds_sum,reactor_netty_http_client_data_received_time_seconds_max,reactor_netty_http_client_data_sent_time_seconds_max,reactor_netty_http_client_response_time_seconds_max
1774589070.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,6044.0,177.0,13.0,0.0,0.000115228,0.000134073,2928474.0,22888448.0,438272.0,1774589067.0,40960.0,357773312.0,341020672.0,346038272.0,7388290240.0,392.0,14.598329443,1046.0,7652.0,10692.238736573,1078.0,0.0,3.149694753,8315864920.0,10847.0,203.0,112450.0,20664394088.0,746933336.0,0.0123666666666666,17.0,0.348,4697008.0,17.0,21.0,24.0,0.8532215020968357,4040699014.0,0.1467784979031643,0.002593144,14.813616456,0.000752104,14.750646048,977.0,15.091985301,164.0,391.0,438000000000.0,0.3075,606.0,15.0,74833920.0,1298948096.0,17372.0,16.050346847,127247.474915511,0.0,0.0,1.0,62.0,0.008476579,0.757345471,47169.0,2857868.0,0.155132882,0.049813205,3.289782333,8192.0,393.0,1233.0,16.056,17433.0,127321.272,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774589075.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,6044.0,177.0,13.0,0.0,0.000115228,0.000134073,2928474.0,22888448.0,438272.0,1774589067.0,40960.0,357773312.0,341020672.0,346038272.0,7388290240.0,348.0,14.959059508,1210.0,8040.0,11938.002548714,1112.0,0.0,3.149694753,8468852513.0,10847.0,203.0,112659.0,21039858144.0,774679056.0,0.0127666666666666,17.0,0.348,30812760.0,17.0,21.0,24.0,0.8494222884830414,4118537449.0,0.1505777115169586,0.0025871859999999,14.813006813999998,0.0007517259999999,14.749230762,995.0,15.0926427,176.0,349.0,443310000000.0,0.2655,590.0,15.0,74833920.0,1298948096.0,17760.0,16.050346847,131163.341136325,0.0,0.0,1.0,63.0,0.008476579,0.758938647,47169.0,2905012.0,0.15602888,0.049813205,3.30648646,8192.0,377.0,1397.0,16.056,17822.0,131238.255,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774589080.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,6151.0,177.0,13.0,0.0,0.000115276,0.000134073,2928474.0,22888448.0,450560.0,1774589077.0,40960.0,357773312.0,341041152.0,345403392.0,7513804543.0,348.0,14.959059508,1210.0,8040.0,11938.002548714,1112.0,0.0,3.149694753,8468852513.0,10847.0,203.0,112659.0,21039858144.0,774679056.0,0.0127666666666666,17.0,0.348,30812760.0,17.0,21.0,24.0,0.8478897292022445,4193028301.0,0.1521102707977555,0.002613997,14.882949689,0.000749156,14.771462073,1014.0,15.097390304,181.0,314.0,443310000000.0,0.2655,590.0,15.0,67473408.0,1298948096.0,17760.0,16.050346847,131163.341136325,0.0,0.0,1.0,63.0,0.008476579,0.758938647,47169.0,2905012.0,0.15602888,0.049813205,3.30648646,8192.0,377.0,1397.0,16.056,17822.0,131238.255,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774589085.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,6151.0,177.0,13.0,0.0,0.000115276,0.000134073,2928474.0,22888448.0,450560.0,1774589077.0,40960.0,357773312.0,341041152.0,345403392.0,7513804543.0,233.0,14.046464923,1278.0,8360.0,12665.888904008,1171.0,0.0,3.149694753,8625132234.0,10847.0,203.0,112702.0,21415652392.0,784463496.0,0.0130766666666666,17.0,0.348,40456440.0,17.0,21.0,24.0,0.8473300680922231,4278920179.0,0.1526699319077768,0.0026463159999999,14.868370095999996,0.0007455839999999,14.768221072,1033.0,15.09837944,191.0,239.0,448190000000.0,0.244,572.0,15.0,67473408.0,1298948096.0,18080.0,16.050346847,134831.253468229,0.0,0.0,1.0,64.0,0.008476579,0.762332233,47169.0,2952178.0,0.15684177,0.049813205,3.325191424,8192.0,359.0,1465.0,16.056,18143.0,134907.084,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774589090.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,6249.0,177.0,13.0,0.0,0.000115316,0.000134073,2928474.0,22888448.0,450560.0,1774589087.0,40960.0,357773312.0,341073920.0,345071616.0,7633869032.0,233.0,14.046464923,1278.0,8360.0,12665.888904008,1171.0,0.0,3.149694753,8625132234.0,10847.0,203.0,112702.0,21415652392.0,784463496.0,0.0130766666666666,17.0,0.348,40456440.0,17.0,21.0,24.0,0.8487690504103166,4358750437.0,0.1512309495896834,0.002637664,14.893310553,0.000741636,14.804267717000002,1054.0,15.097601225,191.0,171.0,448190000000.0,0.244,572.0,14.0,68509696.0,1298948096.0,18080.0,16.050346847,134831.253468229,0.0,0.0,1.0,64.0,0.008476579,0.762332233,47169.0,2952178.0,0.15684177,0.049813205,3.325191424,8192.0,359.0,1465.0,16.056,18143.0,134907.084,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774589095.0,stress,base64,blocking,checkpoint_2,stress-base64-20260327-021408-checkpoint_2,6249.0,177.0,13.0,0.0,0.000115316,0.000134073,2928474.0,22888448.0,450560.0,1774589087.0,40960.0,357773312.0,341073920.0,345071616.0,7633869032.0,78.0,11.356770154,1290.0,8676.0,12845.132447623,1192.0,0.0,3.149694753,8795248967.0,10847.0,203.0,112737.0,21844055432.0,791131032.0,0.0133233333333333,17.0,0.348,8586984.0,17.0,21.0,24.0,0.8528069374714742,4485536487.0,0.1471930625285258,0.0026232439999999,14.893023588,0.0007350559999999,14.781489331999992,1089.0,15.097189127000002,191.0,10.0,453740000000.0,0.2775,548.0,14.0,68509696.0,1298948096.0,18396.0,16.050346847,137563.753648005,0.0,0.0,1.0,65.0,0.008476579,0.765896094,47169.0,2999311.0,0.158458854,0.049813205,3.349078441,8192.0,352.0,1477.0,16.056,18460.0,137640.379,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
1774589496.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,4891.0,199.0,7.0,0.0,0.000119628,0.000134074,2928602.0,7213056.0,675840.0,1774589487.0,135168.0,261398528.0,209887232.0,212238336.0,13210642524.0,1.0,0.004372006,,,,1202.0,0.0,3.149694753,13104504462.0,10905.0,206.0,106817.0,4504968984.0,107048776.0,0.0181066666666666,8.0,0.211,14221312.0,12.0,14.0,17.0,,13123082690.0,,,,,,,13.39794572,,0.0,322260000000.0,0.0037037037037037,95.0,14.0,72216576.0,1299013632.0,29161.0,1.336344255,15004.175186658,0.0,0.0,1.0,105.0,0.002417612,0.822254746,92542.0,6372191.0,0.194237416,0.266842159,5.96959951,8192.0,2.0,1477.0,16.056,18588.0,137991.752,-1.0,-1.0,-1.0,0.0,0.0,,,0.0,69.0,0.0,69.0,332.0,0.027713583,0.586971688,0.027723584,1.139332702,,,
1774589501.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,4912.0,199.0,7.0,0.0,0.000119668,0.000134074,2928602.0,7213056.0,675840.0,1774589497.0,135168.0,261398528.0,209887232.0,212238336.0,13210643445.0,1.0,0.004372006,,,,1202.0,0.0,3.149694753,13104504462.0,10905.0,206.0,106817.0,4504968984.0,107048776.0,0.0181066666666666,8.0,0.211,14221312.0,12.0,14.0,17.0,,13123082690.0,,0.0006603239999999,0.473827462,0.0,0.4440399539999999,3.0,13.39794572,,0.0,322260000000.0,0.0037037037037037,95.0,15.0,72478720.0,1299013632.0,29161.0,1.336344255,15004.175186658,0.0,0.0,1.0,105.0,0.002417612,0.822254746,92542.0,6372191.0,0.194237416,0.266842159,5.96959951,8192.0,2.0,1477.0,16.056,18588.0,137991.752,-1.0,-1.0,-1.0,0.0,0.0,,,0.0,69.0,0.0,69.0,332.0,0.027713583,0.586971688,0.027723584,1.139332702,,,
1774589506.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,4992.0,199.0,7.0,0.0,0.000119716,0.000134074,2928602.0,7213056.0,688128.0,1774589497.0,135168.0,261398528.0,216690688.0,219475968.0,13272350167.0,11.0,0.824323947,37.0,37.0,19.554785983,1205.0,0.0,3.149694753,13123849157.0,10935.0,206.0,108033.0,4533399672.0,107048776.0,0.0181133333333333,8.0,0.211,7326776.0,12.0,14.0,17.0,1.0,13472193.0,0.0,0.0006603239999999,0.473827462,0.0,0.4440399539999999,3.0,1.0901137550000002,,7.0,323790000000.0,0.1275,46.0,15.0,72478720.0,1299013632.0,29198.0,1.336344255,15023.681555712,0.0,0.0,11.0,106.0,0.002417612,0.822856819,92542.0,6464721.0,0.194505047,0.266842159,5.978774371,8192.0,2.0,1477.0,16.056,18589.0,137991.758,-1.0,-1.0,-1.0,10.0,3.938699846,37.0,0.975608402,10.0,0.0,0.0,10.0,342.0,0.027713583,0.588347956,0.027723584,1.142065136,0.006653804,0.000230029,0.721921648
1774589511.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,4992.0,199.0,7.0,0.0,0.000119716,0.000134074,2928602.0,7213056.0,688128.0,1774589507.0,135168.0,261398528.0,216690688.0,219475968.0,13272350167.0,11.0,0.824323947,37.0,37.0,19.554785983,1205.0,0.0,3.149694753,13123849157.0,10935.0,206.0,108033.0,4533399672.0,107048776.0,0.0181133333333333,8.0,0.211,7326776.0,12.0,14.0,17.0,1.0,83994552.0,0.0,0.0010711599999999,0.973949552,0.0,0.94719388,17.0,1.099625216,,15.0,323790000000.0,0.1275,46.0,14.0,76148736.0,1299013632.0,29198.0,1.336344255,15023.681555712,0.0,0.0,11.0,106.0,0.002417612,0.822856819,92542.0,6464721.0,0.194505047,0.266842159,5.978774371,8192.0,2.0,1477.0,16.056,18589.0,137991.758,-1.0,-1.0,-1.0,10.0,3.938699846,37.0,0.975608402,10.0,0.0,0.0,10.0,342.0,0.027713583,0.588347956,0.027723584,1.142065136,0.006653804,0.000230029,0.721921648
1774589516.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,4992.0,199.0,7.0,0.0,0.000119716,0.000134074,2928602.0,7213056.0,688128.0,1774589507.0,135168.0,261398528.0,216690688.0,219475968.0,13272350167.0,20.0,0.916875964,322.0,322.0,160.006049255,1237.0,0.0,3.149694753,13306398210.0,10936.0,206.0,110009.0,4576063608.0,107048776.0,0.0181466666666666,8.0,0.211,13083848.0,12.0,14.0,17.0,1.0,183763118.0,0.0,0.0011587,1.03557442,0.0,0.99163382,41.0,1.139640511,,25.0,327200000000.0,0.1705,76.0,14.0,76148736.0,1299013632.0,29483.0,1.336344255,15163.866274094,0.0,0.0,20.0,107.0,0.002417612,0.823587695,128711.0,6593432.0,0.194901695,0.266842159,5.989426258,8192.0,2.0,1477.0,16.056,18590.0,137991.766,-1.0,-1.0,-1.0,19.0,6.252097839,322.0,0.999044341,19.0,5.0,0.0,24.0,356.0,0.027713583,0.590699533,0.027723584,1.146218127,0.009851589,0.000457955,1.000135497
1774589521.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5098.0,199.0,7.0,0.0,0.000119784,0.000134074,2928602.0,7471104.0,688128.0,1774589517.0,135168.0,261398528.0,210038784.0,213094400.0,13532565475.0,20.0,0.916875964,322.0,322.0,160.006049255,1237.0,0.0,3.149694753,13306398210.0,10936.0,206.0,110009.0,4576063608.0,107048776.0,0.0181466666666666,8.0,0.211,13083848.0,12.0,14.0,17.0,1.0,345518241.0,0.0,0.001218452,1.039392108,0.000611684,0.99010094,87.0,1.141233076,,31.0,327200000000.0,0.1705,76.0,15.0,78639104.0,1299013632.0,29483.0,1.336344255,15163.866274094,0.0,0.0,20.0,107.0,0.002417612,0.823587695,128711.0,6593432.0,0.194901695,0.266842159,5.989426258,8192.0,2.0,1477.0,16.056,18590.0,137991.766,-1.0,-1.0,-1.0,19.0,6.252097839,322.0,0.999044341,19.0,5.0,0.0,24.0,356.0,0.027713583,0.590699533,0.027723584,1.146218127,0.009851589,0.000457955,1.000135497
1774589526.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5098.0,199.0,7.0,0.0,0.000119784,0.000134074,2928602.0,7471104.0,688128.0,1774589517.0,135168.0,261398528.0,210038784.0,213094400.0,13532565475.0,36.0,0.92711387,857.0,857.0,425.153411856,1317.0,0.0,3.149694753,13641110952.0,10936.0,206.0,110273.0,4661390512.0,107398944.0,0.0182533333333333,8.0,0.211,3045184.0,12.0,14.0,17.0,1.0,504689406.0,0.0,0.00116437,1.040161516,0.00071693,0.989222428,123.0,1.1312466099999998,,40.0,330320000000.0,0.156,106.0,15.0,78639104.0,1299013632.0,30016.0,1.336344255,15427.599161236,131152.0,0.0,36.0,108.0,0.002417612,0.824478897,128820.0,6722252.0,0.195405647,0.266842159,6.01471918,8192.0,2.0,1477.0,16.056,18591.0,137991.776,-1.0,-1.0,-1.0,34.0,10.038267695,858.0,1.000116206,34.0,4.0,0.0,38.0,370.0,0.006847784,0.593100393,0.015873343,1.150862034,0.018529528,0.000457955,1.000135497
1774589531.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5194.0,199.0,7.0,0.0,0.00011986,0.000134074,2928602.0,7471104.0,688128.0,1774589527.0,135168.0,261398528.0,210038784.0,212639744.0,13868453974.0,36.0,0.92711387,857.0,857.0,425.153411856,1317.0,0.0,3.149694753,13641110952.0,10936.0,206.0,110273.0,4661390512.0,107398944.0,0.0182533333333333,8.0,0.211,3045184.0,12.0,14.0,17.0,1.0,718442589.0,0.0,0.0011489349999999,1.1407512339999994,0.0006270149999999,0.998249577,172.0,1.1982346659999994,,48.0,330320000000.0,0.156,106.0,15.0,78622720.0,1299013632.0,30016.0,1.336344255,15427.599161236,131152.0,0.0,36.0,108.0,0.002417612,0.824478897,128820.0,6722252.0,0.195405647,0.266842159,6.01471918,8192.0,2.0,1477.0,16.056,18591.0,137991.776,-1.0,-1.0,-1.0,34.0,10.038267695,858.0,1.000116206,34.0,4.0,0.0,38.0,370.0,0.006847784,0.593100393,0.015873343,1.150862034,0.018529528,0.000457955,1.000135497
1774589536.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5292.0,199.0,7.0,0.0,0.0001199,0.000134074,2928602.0,7471104.0,700416.0,1774589527.0,135168.0,261398528.0,210071552.0,213684224.0,14335346161.0,48.0,0.862896437,1592.0,1592.0,805.266708897,1428.0,0.0,3.149694753,14094250179.0,10936.0,206.0,111204.0,4746718384.0,107614296.0,0.0134733333333333,8.0,0.211,13926424.0,12.0,14.0,17.0,1.0,956522508.0,0.0,0.0010901559999999,1.120694556,0.0005842959999999,0.99862628,237.0,1.1996173400000003,,56.0,336080000000.0,0.288,137.0,15.0,78622720.0,1299013632.0,30752.0,1.271443967,15807.154971715,1212544.0,0.0,47.0,109.0,0.002417612,0.825410108,128842.0,6851094.0,0.196231442,0.266842159,6.051170466,8192.0,2.0,1477.0,16.056,18592.0,137991.794,-1.0,-1.0,-1.0,45.0,13.433087361,1594.0,1.008153177,45.0,6.0,0.0,52.0,384.0,0.006847784,0.595667296,0.015873343,1.156855844,0.022290664,0.001987437,1.00189295
1774589541.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5292.0,199.0,7.0,0.0,0.0001199,0.000134074,2928602.0,7471104.0,700416.0,1774589537.0,135168.0,261398528.0,210071552.0,213684224.0,14335346161.0,48.0,0.862896437,1592.0,1592.0,805.266708897,1428.0,0.0,3.149694753,14094250179.0,10936.0,206.0,111204.0,4746718384.0,107614296.0,0.0134733333333333,8.0,0.211,13926424.0,12.0,14.0,17.0,1.0,1189378154.0,0.0,0.0009913999999999,1.26325467,0.00059016,0.99743115,306.0,1.2908195709999997,,64.0,336080000000.0,0.288,137.0,15.0,77795328.0,1299013632.0,30752.0,1.271443967,15807.154971715,1212544.0,0.0,47.0,109.0,0.002417612,0.825410108,128842.0,6851094.0,0.196231442,0.266842159,6.051170466,8192.0,2.0,1477.0,16.056,18592.0,137991.794,-1.0,-1.0,-1.0,45.0,13.433087361,1594.0,1.008153177,45.0,6.0,0.0,52.0,384.0,0.006847784,0.595667296,0.015873343,1.156855844,0.022290664,0.001987437,1.00189295
1774589546.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5292.0,199.0,7.0,0.0,0.0001199,0.000134074,2928602.0,7471104.0,700416.0,1774589537.0,135168.0,261398528.0,210071552.0,213684224.0,14335346161.0,32.0,0.718477274,2467.0,2467.0,1264.426654571,1556.0,0.0,3.149694753,14615207987.0,10936.0,206.0,111812.0,4860488024.0,109289736.0,0.0138166666666666,8.0,0.211,8896856.0,12.0,14.0,17.0,1.0,1437221781.0,0.0,0.0008905999999999,1.5651275219999992,0.0007081689999999,0.99835819,354.0,1.438627183999995,,73.0,342890000000.0,0.3405,167.0,15.0,77795328.0,1299013632.0,31627.0,1.271443967,16263.982626854,131264.0,0.0,32.0,110.0,0.002417612,0.82703608,128903.0,6979997.0,0.196813011,0.262293731,6.101622596,8192.0,2.0,1477.0,16.056,18593.0,137991.803,-1.0,-1.0,-1.0,30.0,6.082393532,2468.0,1.235484094,30.0,36.0,0.0,66.0,398.0,0.006847784,0.599705174,0.015873343,1.167292978,0.028191911,0.002495793,1.053780751
1774589551.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5404.0,199.0,7.0,0.0,0.00011998,0.000134074,2928602.0,7471104.0,700416.0,1774589547.0,135168.0,261398528.0,210071552.0,221163520.0,14922821164.0,32.0,0.718477274,2467.0,2467.0,1264.426654571,1556.0,0.0,3.149694753,14615207987.0,10936.0,206.0,111812.0,4860488024.0,109289736.0,0.0138166666666666,8.0,0.211,8896856.0,12.0,14.0,17.0,1.0,1656254146.0,0.0,0.000780546,1.9483402160000003,0.000678816,1.0033458,415.0,1.8677596280000013,,83.0,342890000000.0,0.3405,167.0,14.0,74489856.0,1299013632.0,31627.0,1.271443967,16263.982626854,131264.0,0.0,32.0,110.0,0.002417612,0.82703608,128903.0,6979997.0,0.196813011,0.262293731,6.101622596,8192.0,2.0,1477.0,16.056,18593.0,137991.803,-1.0,-1.0,-1.0,30.0,6.082393532,2468.0,1.235484094,30.0,36.0,0.0,66.0,398.0,0.006847784,0.599705174,0.015873343,1.167292978,0.028191911,0.002495793,1.053780751
1774589556.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5404.0,199.0,7.0,0.0,0.00011998,0.000134074,2928602.0,7471104.0,700416.0,1774589547.0,135168.0,261398528.0,210071552.0,221163520.0,14922821164.0,17.0,0.516100416,3259.0,3259.0,1668.58623582,1690.0,0.0,3.149694753,15126515492.0,10936.0,206.0,112610.0,4960030712.0,109806824.0,0.0140533333333333,8.0,0.207,11379696.0,12.0,14.0,17.0,1.0,1928894672.0,0.0,0.0010212059999999,2.1462486919999986,0.0007608419999999,1.006853144,487.0,2.4192872920000013,,89.0,349830000000.0,0.347,186.0,14.0,74489856.0,1299013632.0,32420.0,1.271443967,16667.329112812,360560.0,0.0,17.0,111.0,0.002417612,0.828009993,128926.0,7108923.0,0.197404573,0.262293731,6.134040628,8192.0,2.0,1477.0,16.056,18594.0,137991.828,-1.0,-1.0,-1.0,15.0,3.494455927,3260.0,1.235484094,15.0,53.0,0.0,68.0,400.0,0.006847784,0.600408356,0.015873343,1.168428609,0.060166961,0.002891734,1.053780751
1774589561.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5494.0,199.0,7.0,0.0,0.00012002,0.000134074,2928602.0,7471104.0,700416.0,1774589557.0,135168.0,261398528.0,212246528.0,218001408.0,15370309709.0,17.0,0.516100416,3259.0,3259.0,1668.58623582,1690.0,0.0,3.149694753,15126515492.0,10936.0,206.0,112610.0,4960030712.0,109806824.0,0.0140533333333333,8.0,0.207,11379696.0,12.0,14.0,17.0,1.0,2164578750.0,0.0,0.0010736079999999,2.448168644,0.0007522119999999,1.0191868479999997,549.0,2.69155355,,99.0,349830000000.0,0.347,186.0,14.0,76587008.0,1299013632.0,32420.0,1.271443967,16667.329112812,360560.0,0.0,17.0,111.0,0.002417612,0.828009993,128926.0,7108923.0,0.197404573,0.262293731,6.134040628,8192.0,2.0,1477.0,16.056,18594.0,137991.828,-1.0,-1.0,-1.0,15.0,3.494455927,3260.0,1.235484094,15.0,53.0,0.0,68.0,400.0,0.006847784,0.600408356,0.015873343,1.168428609,0.060166961,0.002891734,1.053780751
1774589566.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5494.0,199.0,7.0,0.0,0.00012002,0.000134074,2928602.0,7471104.0,700416.0,1774589557.0,135168.0,261398528.0,212246528.0,218001408.0,15370309709.0,37.0,0.904965639,4137.0,4137.0,2132.062272807,1829.0,0.0,3.149694753,15652536760.0,10936.0,206.0,113047.0,5073800152.0,110062840.0,0.0144266666666666,8.0,0.207,8707184.0,12.0,14.0,17.0,1.0,2437199875.0,0.0,0.0011094619999999,2.4287055699999978,0.0007549679999999,1.024988436,623.0,2.888431538000004,,106.0,356970000000.0,0.357,208.0,14.0,76587008.0,1299013632.0,33298.0,1.278554021,17129.099782475,131072.0,0.0,37.0,112.0,0.002417612,0.829024815,128937.0,7237860.0,0.199063065,0.262293731,6.177267029,8192.0,2.0,1477.0,16.056,18595.0,137991.853,-1.0,-1.0,-1.0,33.0,9.47415234,4140.0,1.268533816,36.0,38.0,0.0,74.0,407.0,0.006847784,0.602727334,0.015873343,1.171262049,0.060166961,0.007569276,1.278104968
1774589571.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5599.0,199.0,7.0,0.0,0.000120064,0.000134074,2928602.0,7471104.0,712704.0,1774589567.0,135168.0,261398528.0,210112512.0,216526848.0,15947626524.0,37.0,0.904965639,4137.0,4137.0,2132.062272807,1829.0,0.0,3.149694753,15652536760.0,10936.0,206.0,113047.0,5073800152.0,110062840.0,0.0144266666666666,8.0,0.207,8707184.0,12.0,14.0,17.0,1.0,2712485636.0,0.0,0.0011416899999999,2.445192582,0.0007473359999999,1.0340530119999995,695.0,3.0438156240000005,,114.0,356970000000.0,0.357,208.0,15.0,70885376.0,1299013632.0,33298.0,1.278554021,17129.099782475,131072.0,0.0,37.0,112.0,0.002417612,0.829024815,128937.0,7237860.0,0.199063065,0.262293731,6.177267029,8192.0,2.0,1477.0,16.056,18595.0,137991.853,-1.0,-1.0,-1.0,33.0,9.47415234,4140.0,1.268533816,36.0,38.0,0.0,74.0,407.0,0.006847784,0.602727334,0.015873343,1.171262049,0.060166961,0.007569276,1.278104968
1774589576.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5599.0,199.0,7.0,0.0,0.000120064,0.000134074,2928602.0,7471104.0,712704.0,1774589567.0,135168.0,261398528.0,210112512.0,216526848.0,15947626524.0,31.0,0.836801349,5084.0,5084.0,2624.967232985,1974.0,0.0,3.149694753,16209394511.0,10936.0,206.0,113607.0,5187563376.0,111125792.0,0.01481,8.0,0.207,11354672.0,12.0,14.0,17.0,1.0,2989290373.0,0.0,0.001081175,2.474677948,0.000750198,1.038464967,768.0,3.174957524999996,,124.0,364350000000.0,0.369,234.0,15.0,70885376.0,1299013632.0,34245.0,1.278554021,17620.22164759,0.0,0.0,31.0,113.0,0.002417612,0.8297396,128950.0,7366810.0,0.199555024,0.262293731,6.213188349,8192.0,2.0,1477.0,16.056,18596.0,137991.883,-1.0,-1.0,-1.0,30.0,9.874402337,5084.0,1.268533816,30.0,53.0,0.0,83.0,427.0,0.017695411,0.643830536,0.015873343,1.185296825,0.060166961,0.007569276,1.278104968
1774589581.0,stress,base64,reactive,checkpoint_2,stress-base64-20260327-021408-reactive-checkpoint_2,5700.0,199.0,7.0,0.0,0.000120284,0.000134074,2928602.0,8712192.0,712704.0,1774589577.0,135168.0,261398528.0,210112512.0,224382976.0,16516516299.0,31.0,0.836801349,5084.0,5084.0,2624.967232985,1974.0,0.0,3.149694753,16209394511.0,10936.0,206.0,113607.0,5187563376.0,111125792.0,0.01481,8.0,0.207,11354672.0,12.0,14.0,17.0,1.0,3233828459.0,0.0,0.0011634249999999,2.680108975,0.00075465,1.0454441,826.0,3.347165904000009,,131.0,364350000000.0,0.369,234.0,15.0,69410816.0,1299013632.0,34245.0,1.278554021,17620.22164759,0.0,0.0,31.0,113.0,0.002417612,0.8297396,128950.0,7366810.0,0.199555024,0.262293731,6.213188349,8192.0,2.0,1477.0,16.056,18596.0,137991.883,-1.0,-1.0,-1.0,30.0,9.874402337,5084.0,1.268533816,30.0,53.0,0.0,83.0,427.0,0.017695411,0.643830536,0.015873343,1.185296825,0.060166961,0.007569276,1.278104968
